"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000158445",12.5739044558957,-2.66649490904572,0.321062417696112,-8.30522279181733,9.96323208212782e-17,3.1419435572224e-15
"ENSG00000147488",16.2140820034201,-3.08723759084957,0.270823204198779,-11.3994574430321,4.2073289264256e-30,4.32651312711732e-28
"ENSG00000088340",36.2885851116913,2.10293437743953,0.265210582653878,7.9293003936575,2.20383874281548e-15,6.16012998412251e-14
"ENSG00000181374",2.0368048294797,2.92955484767447,0.649748174241865,4.50875425866755,6.52093869544922e-06,4.99998259523634e-05
"ENSG00000259040",407.224297583473,3.53589435225999,1.2708741237619,2.7822537937852,0.00539828071440957,0.0205600070761738
"ENSG00000197121",2245.74310652682,2.00378651629814,0.132874876002777,15.0802512602629,2.18436110501826e-51,7.63210805636323e-49
"ENSG00000171987",1.00944507060041,2.76124573261391,0.546346872005623,5.05401581687008,4.32615757327828e-07,4.12453850870038e-06
"ENSG00000187944",14.9736197662006,2.35178196077255,0.250122114527278,9.40253509857506,5.32639794137186e-21,2.63297037786753e-19
"ENSG00000280403",4.63434795984599,2.76066609662041,0.404945467544269,6.81737744433109,9.27174393034458e-12,1.74466530371056e-10
"ENSG00000278272",17.7708634729177,3.30928787106872,0.900165154785548,3.67631190062796,0.000236630185963262,0.00129253301257993
"ENSG00000128342",6.519021119314,2.52724352522774,0.376862163436794,6.70601554207657,2.00010429351753e-11,3.58166608694138e-10
"ENSG00000143891",1148.35399766781,2.29906583802881,0.172402072918129,13.3354883680581,1.43909197116304e-40,2.83639492547115e-38
"ENSG00000279906",2.19550992930017,-2.39106517548776,0.615437807509662,-3.88514508909208,0.000102268794140128,0.000605985471849394
"ENSG00000157168",75.4084361825649,-2.11548559057253,0.255270132851846,-8.28724287850907,1.15903803860206e-16,3.62532477852467e-15
"ENSG00000121380",69.2721735647911,3.10769564935105,0.175932307997474,17.6641555193812,7.91890516394817e-70,9.73930308303657e-67
"ENSG00000236384",0.541312173945668,-2.43355631795617,0.98560312588295,-2.46910369300632,0.0135451961853212,NA
"ENSG00000236389",2.43072249704102,2.8761166334292,0.711579953006582,4.0418741720828,5.30256855929827e-05,0.000335193411786069
"ENSG00000224808",0.78154836343437,-2.32675707224499,0.69501014664727,-3.34780302628569,0.000814548829819209,0.00391571808481101
"ENSG00000107593",20.3966465285896,2.60868794708488,0.271366375399786,9.61315838501242,7.03570571602014e-22,3.74916540122134e-20
"ENSG00000179044",3.52705461150547,2.13287590304976,0.438060738674043,4.86890450284523,1.12218618717125e-06,1.00011184628853e-05
"ENSG00000126709",4608.27783695109,2.03118440519059,0.230367821659738,8.8171359635059,1.17424619864316e-18,4.55290641484e-17
"ENSG00000233056",2.07643789722272,-2.48028331314652,0.797561916347461,-3.1098316786555,0.00187193984630226,0.00818261792070736
"ENSG00000281756",2.69811974359631,2.68233005922492,0.395067881927184,6.78954220763333,1.12489918560638e-11,2.10001671280142e-10
"ENSG00000187323",37.4491470900168,4.15282325145102,0.434751308139851,9.55218115206943,1.26993954625508e-21,6.66328177964246e-20
"ENSG00000134809",155.949237167337,2.37048099940339,0.215883534063297,10.9803696223926,4.74976394131887e-28,4.20867411826315e-26
"ENSG00000141434",26.695305447756,2.1539902942871,0.194713264457071,11.0623706109246,1.9098204032044e-28,1.72203073129987e-26
"ENSG00000136514",1154.20149733687,2.48670513409357,0.197816455223245,12.5707698648588,3.05732151250225e-36,4.63071253915796e-34
"ENSG00000254103",0.786772766787398,2.67442854751507,1.02983411120948,2.59695082771545,0.00940553876058716,0.0331262428719099
"ENSG00000203814",856.829944950742,2.23546932878484,0.166004973030319,13.4662792805403,2.47002791081801e-41,5.13148298472442e-39
"ENSG00000227466",61.8116606383672,2.59321839210372,0.166737268858997,15.5527220149965,1.52484792102634e-54,6.33574311186444e-52
"ENSG00000161905",71.7694349424265,-2.31970214655582,0.30294793668005,-7.65709835154185,1.90180990402447e-14,4.90561653683224e-13
"ENSG00000255221",427.982136459021,3.48379323030089,0.16303622715027,21.3682154647132,2.64033069694451e-101,1.62364495877906e-97
"ENSG00000129538",19.5314550428513,2.41095013971013,0.266876354675838,9.03395935034632,1.65570237107075e-19,6.99284076968576e-18
"ENSG00000279057",2.40021640122177,-4.71130542725335,2.22310492048493,-2.11924564776082,0.0340697123791205,0.0971294804377206
"ENSG00000224192",1.26582023704009,-2.70316271732734,0.493024365936094,-5.48281769440525,4.18604335612054e-08,4.67689953018307e-07
"ENSG00000250325",0.709387387660836,-2.07547547058577,0.953229814514664,-2.1773085975521,0.0294575501371164,0.08638352828478
"ENSG00000126785",1.47678030832474,2.85930713747233,0.853499961943763,3.35009638542987,0.000807834448330884,0.00388830397351748
"ENSG00000253541",0.855907065952387,2.33098807946581,0.98195394083292,2.37382628913185,0.0176048307044257,0.0562970077658843
"ENSG00000233975",11.48389418135,2.44195772399013,0.294443729986404,8.29346145052191,1.09999597933014e-16,3.44766323919101e-15
"ENSG00000206597",1.85280931487694,-3.04555542362906,0.956785271500281,-3.18311277811948,0.00145700851689637,0.00656005870098298
"ENSG00000172818",1.17375853254293,3.57197035805161,1.00010230511624,3.57160496459053,0.00035480029714064,0.00186652419869781
"ENSG00000220999",0.967053812257129,3.44815588380058,1.34082690056209,2.5716637116656,0.0101211150383726,0.0352787579735678
"ENSG00000223549",298.520349828467,2.25383408843889,0.146836613533523,15.3492649701046,3.58222124257304e-53,1.37678195681742e-50
"ENSG00000163666",348.25868818512,4.27795211238292,0.200730886707298,21.3118777212445,8.80907797058784e-101,4.51421200602774e-97
"ENSG00000268189",5.66301537569782,-2.31465125401266,0.75807618275081,-3.05332274866301,0.00226322380212259,0.00966169472587214
"ENSG00000198763",4.48710423344132,-3.49299093212317,0.771364683480365,-4.52832623391953,5.94527430991203e-06,4.5929484725343e-05
"ENSG00000243466",594.612945541271,2.65015371108498,0.310371182105266,8.53865907623521,1.35788360900743e-17,4.67011715057622e-16
"ENSG00000163803",397.289112839028,-2.01948160193143,0.170121311236374,-11.8708325679754,1.6778943680717e-32,2.04723087837701e-30
"ENSG00000200135",3.13002871859302,2.48343274947988,0.700301076419864,3.54623580214368,0.000390776365386586,0.00203716529442885
"ENSG00000200138",2.83084728125683,3.88027485864267,1.5538730125302,2.49716342799748,0.0125191245132145,0.0423227621119084
"ENSG00000177098",2.11386175935161,-2.11833780348098,0.525805855421498,-4.02874517588411,5.60753600338431e-05,0.00035309217590837
"ENSG00000086205",0.953412472520121,2.73820105961529,1.10438266494233,2.47939518297154,0.0131605404555914,0.0440252210539596
"ENSG00000274267",28.2808178314944,2.9190125379002,1.45879903163177,2.00096961583193,0.0453956643750634,0.12270597736616
"ENSG00000137869",12.3762110539505,2.08891931003058,0.34332208095188,6.08443041076452,1.16906164107907e-09,1.63535660956588e-08
"ENSG00000260804",19.7852415221827,25.3573887123241,1.86980574987405,13.5615096456047,6.77276691556075e-42,1.45623961085837e-39
"ENSG00000211675",17.7650337060174,3.82212602217702,0.976641460710756,3.91354061437802,9.09525941820934e-05,0.000545555874622869
"ENSG00000211677",1172.94141478949,3.17216585967587,0.997036479928101,3.1815945790716,0.00146466690958949,0.00659067956521995
"ENSG00000211679",756.832654292504,3.10568613315108,0.737656570058166,4.21020602162628,2.55137919282186e-05,0.000172829381012764
"ENSG00000216588",1.48582284895716,-2.72152874575655,0.4415412293862,-6.1637024237574,7.10634329464355e-10,1.02197725575494e-08
"ENSG00000230552",20.4858368850885,2.05439958497092,0.314611228158226,6.52996270030676,6.5786072510543e-11,1.0915943720894e-09
"ENSG00000238272",1.3544678087643,3.83343112893628,1.1029936866334,3.47547875875593,0.000509942375114135,0.00258434122426806
"ENSG00000223351",0.56620053123042,-2.10004421289347,0.858376816006189,-2.44652951213716,0.0144238988208674,NA
"ENSG00000226025",31.2893551876171,2.17258558614324,0.177521311582153,12.2384493826693,1.93697801980295e-34,2.67068444730409e-32
"ENSG00000231528",63.3233183222961,2.46625487219164,0.171140220853926,14.410726244748,4.43027227187906e-47,1.30978443791794e-44
"ENSG00000145087",104.070300459597,2.26249911445251,0.225381703612519,10.0385216643062,1.03209306578856e-23,6.55656311855392e-22
"ENSG00000225492",1842.25032888473,4.47515263440404,0.191459521005444,23.3738839985753,7.88007099444639e-121,1.21144271433122e-116
"ENSG00000135114",3943.51470822858,2.34883144458878,0.174350719100107,13.4718770115319,2.28970281949173e-41,4.78921718305525e-39
"ENSG00000165029",12413.9913712977,2.05642656360248,0.110305538899385,18.6430036435273,1.4392766563246e-77,2.95022929013416e-74
"ENSG00000104044",1.13340161610509,-2.24941620687321,0.616665173125832,-3.64771079169442,0.000264587219394043,0.00143053854572116
"ENSG00000211896",2540.61992705537,2.80796015565855,0.335541522970582,8.36844313871919,5.83844652419192e-17,1.88565877394253e-15
"ENSG00000228331",3.48584573001619,-5.2492527041065,2.08702198837287,-2.51518802070649,0.0118968918261649,0.040513205557547
"ENSG00000160505",1.76535348947698,-2.25482859351544,0.643979998793815,-3.50139538143851,0.000462828645889062,0.00236624415948636
"ENSG00000278677",53.5126606990412,2.76602049253846,1.05309611634209,2.62656033918935,0.00862526987274818,0.0307800804059179
"ENSG00000258373",1.67772048324402,3.71321434362564,1.17106945922422,3.17078915719096,0.00152025443323492,0.00680245906639465
"ENSG00000213500",1.32725603034595,2.03089361833713,0.996883203550352,2.03724329099357,0.0416256675770813,0.114365508086187
"ENSG00000170439",7.06306516683197,4.60517261184966,0.448484724403523,10.2682931240846,9.79217966784713e-25,6.69066996105101e-23
"ENSG00000273325",0.963812086770584,-2.19443286852965,0.966625761850512,-2.27019903165897,0.0231955097408148,0.0708596928028283
"ENSG00000236950",1.24598718135205,3.56783903679675,0.846020183859786,4.2172032120076,2.47351052289194e-05,0.000168072990159908
"ENSG00000186834",45.3805609167377,4.28479206913783,1.67130406831565,2.5637417812643,0.0103550550607914,0.0359840504016899
"ENSG00000171722",2.05681153001568,2.37952194295194,0.624794305301667,3.80848852616068,0.000139818832881612,0.000806871181420971
"ENSG00000123610",3347.79347941695,2.56896842746037,0.151759934752391,16.9278435158256,2.80468688321953e-64,2.00548157205467e-61
"ENSG00000277150",20.64759164589,2.5456957731404,0.84998844137831,2.99497693052437,0.00274465599320134,0.0114427034336219
"ENSG00000162949",3.3345407331993,-3.11775048839851,0.53200133142404,-5.86041858213594,4.61701867652622e-09,5.91744365348694e-08
"ENSG00000233729",0.895981210919272,-2.40138112473686,0.887576450514866,-2.70554848919646,0.00681916919847064,0.0251190841434499
"ENSG00000136689",770.391139210806,2.81068229709094,0.173677908076763,16.1833034967732,6.61480656557527e-59,3.69791740857714e-56
"ENSG00000163568",3384.51367270861,2.22000979180917,0.121951899924645,18.2039787258823,4.79920085383442e-74,7.02671565013557e-71
"ENSG00000109321",25.0925086210134,2.05543417406231,0.279082309931519,7.36497477954325,1.7718036165553e-13,4.11462581557597e-12
"ENSG00000227375",0.824208665199209,2.29936693847679,1.02370226383714,2.24612860565345,0.0246957715585267,0.0746617051040931
"ENSG00000010030",391.837668862299,2.35703492445023,0.164900823991158,14.2936515864628,2.39703732847957e-46,6.7001551580692e-44
"ENSG00000105976",89.009182900571,2.10923602269877,0.276951293981575,7.61590961491987,2.61840874367062e-14,6.6316485701516e-13
"ENSG00000176868",37.6202173321039,2.75252272453173,0.792173255730692,3.47464737621423,0.00051152528892508,0.00259150898971485
"ENSG00000184979",2669.86970933693,3.32377465671928,0.159878108785152,20.7894294095375,5.39485015336701e-96,2.36964939522251e-92
"ENSG00000254632",0.884730245326651,2.77287244948654,0.784445959841832,3.53481640729672,0.00040805856875024,0.00211863843521845
"ENSG00000273891",1.62412388325334,-2.80570880582432,1.31450712876736,-2.13441885891885,0.0328085091889042,0.0942945627249239
"ENSG00000168078",148.861427251818,2.00342048191927,0.193829598488103,10.3359884019067,4.84392404307299e-25,3.37723656581327e-23
"ENSG00000267695",0.595644330534944,2.47100261227855,0.854690531436255,2.89110797580288,0.00383886201196254,0.0153160779640483
"ENSG00000228271",1.29224389253102,2.14041756575726,0.684261950709975,3.12806749452663,0.00175959769260772,0.00773553764006428
"ENSG00000231635",2.03607111514967,4.33343358630196,0.740612332091609,5.85114964810759,4.8818672469592e-09,6.23868546310285e-08
"ENSG00000084734",1.21691184729534,2.54550792976605,0.744191648737623,3.4205005311253,0.000625060136753591,0.00310029424500124
"ENSG00000074410",40.1636870720811,2.85489274292802,0.226207072971744,12.6207050266931,1.62361158100668e-36,2.49605926406063e-34
"ENSG00000142089",207.998985562049,2.23712626746871,0.300973561839906,7.43296605121312,1.06189162407893e-13,2.51734631962643e-12
"ENSG00000118785",36.8880620328134,-2.9529790373042,0.305073001412618,-9.67958168579537,3.68219493997344e-22,2.01452754126981e-20
"ENSG00000158163",58.4048392668936,2.3854436543277,0.26700830349452,8.93396805682731,4.10996052652235e-19,1.6627494251182e-17
"ENSG00000268845",4.35720288307505,-2.47693770828504,0.422599789779141,-5.86119010986622,4.59561465436363e-09,5.89492548092276e-08
"ENSG00000224666",3.45180663819403,2.74422456438078,0.344972510753649,7.95490793856465,1.7926475624544e-15,5.05674629383352e-14
"ENSG00000124102",39.8086806598753,-3.60362415283406,0.30936040318085,-11.6486276710966,2.33183665566763e-31,2.57902811697168e-29
"ENSG00000108387",150.811393626308,3.48441245169397,0.188596419828231,18.4754962732988,3.25222920518032e-76,5.55534952064885e-73
"ENSG00000227788",2.03480247137128,-2.97067605833941,1.13217278602573,-2.62387163426476,0.00869365434941394,0.0310025272884981
"ENSG00000171658",28.8251351241897,2.59475720649523,0.214379484829263,12.1035704911865,1.01115531057971e-33,1.33433443495255e-31
"ENSG00000279862",11.8885772038836,-6.60186939597477,2.01495439108156,-3.27643614425987,0.00105126081741692,0.00491905590520742
"ENSG00000277575",2.77203278343438,-2.9364090045174,0.321582890721178,-9.13111079365025,6.78000130491432e-20,2.99088522413487e-18
"ENSG00000249310",4.43550825168752,2.99308300298617,0.421835079126934,7.09538668330028,1.28990309052594e-12,2.70536496073676e-11
"ENSG00000232529",1.52975040230418,2.68139754699683,0.650977222732226,4.11903435844145,3.80463420369576e-05,0.00024826207101238
"ENSG00000231140",1.77451199258041,-2.89325980552581,0.476881618307716,-6.06703989932127,1.30289198472379e-09,1.81431249340137e-08
"ENSG00000258169",2.30928237470951,3.27858250379395,0.687585794042102,4.76825224168781,1.85831023798434e-06,1.58451095084039e-05
"ENSG00000226625",17.7491163875015,-3.84179016536223,0.283645633754503,-13.5443303480826,8.55908662779503e-42,1.82754330933899e-39
"ENSG00000277350",2.59421142522689,-2.7360705718684,0.426776561497017,-6.41101414349232,1.44554783769032e-10,2.27114253272684e-09
"ENSG00000233086",0.927565887029896,2.06642474816318,1.00803820422237,2.04994685668415,0.0403696170332131,0.111642796808797
"ENSG00000272405",2.47896327487752,3.14298924331323,0.754803393219522,4.1639839878133,3.1274205681545e-05,0.000207865975376235
"ENSG00000261324",1.75854556059959,4.16775574218862,2.05368934582092,2.02939931040185,0.0424176353022679,0.116166510580625
"ENSG00000088827",1249.25850866275,2.71459978779672,0.187645117078465,14.4666689443434,1.96773498472326e-47,5.87397549274621e-45
"ENSG00000165621",1.47410686237946,-3.06423685484177,0.872526887995839,-3.51191109064869,0.000444896808283101,0.00228749868967901
"ENSG00000204683",6.07847701630349,-2.13798744794942,0.724269608184889,-2.95192207955196,0.00315802611796153,0.0129122113097026
"ENSG00000263798",2.06811937260719,-3.35876399707144,0.735968682169964,-4.56373223269271,5.02521648229233e-06,3.94561622014919e-05
"ENSG00000267593",1.75457389613075,3.48832311558704,0.650391833084978,5.36341777085517,8.16618359169227e-08,8.74862881162934e-07
"ENSG00000138135",1.12706621243875,2.88285881479252,1.16777361283999,2.46867953094222,0.0135612606777718,0.0451753068320095
"ENSG00000173239",137.767032240227,3.56145552738171,0.206375145762386,17.2571920626637,9.8799933634168e-67,8.43833766513823e-64
"ENSG00000189013",9.64809022109458,2.1236003531267,0.260285342924898,8.15873967109795,3.38538412825454e-16,1.02149564074036e-14
"ENSG00000250006",1.72513028494542,2.69532219770904,1.03484777798641,2.60455910042494,0.00919925539050829,0.0325376171047922
"ENSG00000211955",268.522296486531,2.01465084118617,0.276408464805789,7.28867273511941,3.13023379625158e-13,7.04577588091854e-12
"ENSG00000270972",29.0447223580947,2.05400385886192,1.04425121937728,1.96696333291024,0.049187438145635,0.131088338447069
"ENSG00000223806",2.54992452364947,2.45512058578375,0.595654037470047,4.12172239478392,3.760501950409e-05,0.000245851910417235
"ENSG00000268053",3.91463848576682,-2.21048568257803,0.458225047836853,-4.82401757174361,1.4069501420943e-06,1.23071112429512e-05
"ENSG00000131482",1.48362923087152,2.59906725340295,0.579856151858135,4.48226210082329,7.38559555304682e-06,5.60703472764273e-05
"ENSG00000229859",5.58077653782791,-2.49279514154587,0.378066121217253,-6.59354277373455,4.29452948981268e-11,7.38087748592904e-10
"ENSG00000237529",11.348245924169,2.00206374078004,0.234838700958783,8.52527174016105,1.52451491460554e-17,5.17947625186482e-16
"ENSG00000182912",4.02690528808454,-4.15463527717709,0.431152816011659,-9.63610841188322,5.6281275396351e-22,3.02531534023008e-20
"ENSG00000132681",3.73427969029628,-2.3168049203206,0.627036863224199,-3.69484643758849,0.000220019719913159,0.00121074868502905
"ENSG00000171759",4.09094213342423,2.83770578239997,0.505592277108997,5.61263672504279,1.99266648880876e-08,2.33314990599402e-07
"ENSG00000253545",1.20854762717664,2.81222582566352,0.619025689580773,4.54298726692275,5.54626028498339e-06,4.31114294372761e-05
"ENSG00000253567",1.87614727181227,2.7971778353803,0.536529155234163,5.21346847248123,1.85342042482653e-07,1.88699065570005e-06
"ENSG00000106714",810.501265624465,-3.62624078088236,0.228802375660564,-15.8487899018234,1.43313987256152e-56,6.6764775244923e-54
"ENSG00000246876",1.51283207725185,3.89811708939064,0.916711843119865,4.25228180332447,2.11603351711285e-05,0.000146370489427827
"ENSG00000157601",27250.7407310853,2.10187211671622,0.132211718348844,15.8977747431614,6.56557872604486e-57,3.20431506491589e-54
"ENSG00000159189",7.4270287890661,3.25938058731714,0.392773182878402,8.2983786302086,1.05541849325446e-16,3.31809329367024e-15
"ENSG00000232884",49.461924320694,2.84994970582579,0.171989798238569,16.5704578702545,1.13954777481453e-61,7.29951571504629e-59
"ENSG00000134326",6247.26702030798,2.44032018688434,0.15659555966112,15.5835848230007,9.41247975980271e-55,4.07613401654442e-52
"ENSG00000134321",32756.8739461285,2.96179504325696,0.201834815166026,14.6743516019307,9.41108623144749e-49,2.98312029235377e-46
"ENSG00000233980",1.89146132264212,3.40220890538865,1.43428582140767,2.37205782460401,0.0176893220575179,0.0565319182312132
"ENSG00000105366",53.3255252227896,-2.61304332361254,0.344521544696874,-7.58455708745767,3.33624754829343e-14,8.39440289422078e-13
"ENSG00000263080",35.0967457686069,3.60499346716213,0.237632577949944,15.1704513676635,5.54938812278615e-52,2.03127424537269e-49
"ENSG00000227723",0.638252293098158,2.20158440171777,0.715180269100674,3.07836289231836,0.00208141283049814,0.00898403122904267
"ENSG00000204033",0.573184271596174,-2.09446475208966,1.00390993134325,-2.08630743326469,0.036950783780239,NA
"ENSG00000226751",105.917654956294,2.44491135568373,0.172941888118143,14.1371843587918,2.24071746812282e-45,5.8385881349468e-43
"ENSG00000154451",53302.0492970672,2.07793036688432,0.148121245090057,14.0285775050091,1.0422111310969e-44,2.6052736299054e-42
"ENSG00000254602",45.8558657326933,4.09059820427368,0.236168637118998,17.3206665126011,3.28530446533971e-67,2.97097812928824e-64
"ENSG00000171848",728.12263637513,2.09159699397536,0.205982408495028,10.1542505947825,3.17237982096242e-24,2.11586035477509e-22
